"Date","CodeOffice","CodeTaxe","TaxeDescription","AmountPaid","AmountAssessed"
"2024-01-07",DJAKH,ISS,Impôt Spécial de Solidarité,417211.0,394929.0
"2024-01-07",DJAKH,PAT,Patente Khat,1426800.0,1350450.0
"2024-01-07",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,6563280.0,6212070.0
"2024-01-07",DJAKH,TVA,Taxe sur la Valeur Ajoutée,3509928.0,3314964.0
"2024-01-07",DJBAP,CUA,Taxe de Contribution de l'UA,220.0,220.0
"2024-01-07",DJBAP,FDT,Frais de Timbre,1000.0,1000.0
"2024-01-07",DJBAP,TIC23,Taxe Intérieur Consommation à 23%,25300.0,25300.0
"2024-01-07",DJBAP,TVA,Taxe sur la Valeur Ajoutée,13530.0,13530.0
"2024-01-07",DJEXO,CBU,Taxe de Contribution Budgétaire,0.0,10145.0
"2024-01-07",DJEXO,CUA,Taxe de Contribution de l'UA,275602.0,312768.0
"2024-01-07",DJEXO,DAL,Droit d'Accisse Huiles lubrifiants,0.0,0.0
"2024-01-07",DJEXO,FDT,Frais de Timbre,28000.0,24000.0
"2024-01-07",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-01-07",DJEXO,TIC20,Taxe Intérieur Consommation à 20%,0.0,0.0
"2024-01-07",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-01-07",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-01-07",DJEXO,TVA,Taxe sur la Valeur Ajoutée,1209449.0,3067828.0
"2024-01-07",DJFRZ,CUA,Taxe de Contribution de l'UA,27585.0,77884.0
"2024-01-07",DJFRZ,DLLP,Droits d'assises sur le lait en ,0.0,1050000.0
"2024-01-07",DJFRZ,FDT,Frais de Timbre,67000.0,68000.0
"2024-01-07",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,428267.0,2393067.0
"2024-01-07",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,1163225.0,3242396.0
"2024-01-07",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,1538465.0,4562849.0
"2024-01-07",DJGAR,CUA,Taxe de Contribution de l'UA,128025.0,128025.0
"2024-01-07",DJGAR,FDT,Frais de Timbre,38000.0,38000.0
"2024-01-07",DJGAR,TIC8,Taxe Intérieur de Consommation à 8%,4881375.0,4881375.0
"2024-01-07",DJGAR,TVA,Taxe sur la Valeur Ajoutée,300000.0,300000.0
"2024-01-07",DJPRT,CUA,Taxe de Contribution de l'UA,359868.0,322605.0
"2024-01-07",DJPRT,DEG,Droit d'assise eau gazeuse,0.0,98280.0
"2024-01-07",DJPRT,FDT,Frais de Timbre,43000.0,39000.0
"2024-01-07",DJPRT,FDT,Recette FDT,8000.0,0.0
"2024-01-07",DJPRT,RFSH,Redevance Fonds Soutien Handicaps,0.0,4716.0
"2024-01-07",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,7761673.0,8934073.0
"2024-01-07",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,7064302.0,9621100.0
"2024-01-07",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,266848.0,266848.0
"2024-01-07",DJPRT,TVA,Taxe sur la Valeur Ajoutée,19884147,17662562
"2024-01-07",DJPTR,ALG,Ajustement Légale du Gasoil,-17377844,0.0
"2024-01-07",DJPTR,ALP,Ajustement Légal du Pétrol,-3205425.0,0.0
"2024-01-07",DJPTR,ALS,Ajustement Légal du Super,2207861.0,0.0
"2024-01-07",DJPTR,CUA,Taxe de Contribution de l'UA,250254.0,0.0
"2024-01-07",DJPTR,DAG,Droit d'accise sur le gasoil,4467312.0,0.0
"2024-01-07",DJPTR,DAL,Droit d'Accisse Huiles lubrifiants,505267.0,0.0
"2024-01-07",DJPTR,DAS,Droit d'accises sur le Super,4580433.0,0.0
"2024-01-07",DJPTR,DPL,Droit d'accise du Petrol Lampant,0.0,0.0
"2024-01-07",DJPTR,FDT,Frais de Timbre,7000.0,1000.0
"2024-01-07",DJPTR,RJT,Redevance jet,2625300.0,0.0
"2024-01-07",DJPTR,RLG,Redevance Légale su Gasoil,13573182,0.0
"2024-01-07",DJPTR,RLP,Redevance Légale du Pétrol,315539.0,0.0
"2024-01-07",DJPTR,RLS,Redevance Légale du Super,2973117.0,0.0
"2024-01-07",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,27927304,0.0
"2024-01-07",DJPTR,TVA,Taxe sur la Valeur Ajoutée,16042540,0.0
"2024-01-07",DJREV,CUA,Taxe de Contribution de l'UA,0.0,3024.0
"2024-01-07",DJREV,FDT,Frais de Timbre,0.0,2000.0
"2024-01-07",DJREV,TIC23,Taxe Intérieur Consommation à 23%,0.0,347785.0
"2024-01-07",DJREV,TVA,Taxe sur la Valeur Ajoutée,0.0,185989.0
"2024-01-07",DJTRS,FDT,Frais de Timbre,280000.0,211000.0
"2024-01-07",DJUKB,FDT,Frais de Timbre,20000.0,23000.0
"2024-01-07",DJZEA,CUA,Taxe de Contribution de l'UA,0.0,13861.0
"2024-01-07",DJZEA,FDT,Frais de Timbre,35000.0,37000.0
"2024-01-07",DJZEA,TIC10,Taxe Intérieur Consommation à 10%,0.0,693072.0
"2024-01-07",DJZEA,TVA,Taxe sur la Valeur Ajoutée,0.0,762379.0
"2024-01-07",DJZFR,CUA,Taxe de Contribution de l'UA,1662.0,0.0
"2024-01-07",DJZFR,DAA,Droit d'Accisse Alcool,1247890.0,0.0
"2024-01-07",DJZFR,FDT,Frais de Timbre,11000.0,9000.0
"2024-01-07",DJZFR,RFSH,Redevance Fonds Soutien Handicaps,16662.0,0.0
"2024-01-07",DJZFR,TIC23,Taxe Intérieur Consommation à 23%,191341.0,0.0
"2024-01-07",DJZFR,TVA,Taxe sur la Valeur Ajoutée,227114.0,0.0
"2024-01-08",DIFTZ,CUA,Taxe de Contribution de l'UA,18608.0,24322.0
"2024-01-08",DIFTZ,FDT,Frais de Timbre,76000.0,77000.0
"2024-01-08",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,20428.0,20428.0
"2024-01-08",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,956184.0,1613370.0
"2024-01-08",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,1028458.0,1379909.0
"2024-01-08",DJAFR,CUA,Taxe de Contribution de l'UA,47036.0,33672.0
"2024-01-08",DJAFR,DYA,Droit d'assises sur les yaourts,0.0,167300.0
"2024-01-08",DJAFR,FDT,Frais de Timbre,25000.0,28000.0
"2024-01-08",DJAFR,PAL,Droit d'Assises sur les Pattes,0.0,1520.0
"2024-01-08",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,15559.0,940042.0
"2024-01-08",DJAFR,TIC20,Taxe Intérieur Consommation à 20%,0.0,17591.0
"2024-01-08",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,562231.0,1065651.0
"2024-01-08",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,1671717.0,4368.0
"2024-01-08",DJAFR,TVA,Taxe sur la Valeur Ajoutée,317784.0,1895491.0
"2024-01-08",DJAKH,CCD,Frais Chambre de Commerce,47416.0,31735.0
"2024-01-08",DJAKH,CUA,Taxe de Contribution de l'UA,69466.0,48286.0
"2024-01-08",DJAKH,DAK,Droit d'Accisse Khat,18997934,11400715
"2024-01-08",DJAKH,FDT,Frais de Timbre,249000.0,134000.0
"2024-01-08",DJAKH,FJS,FJSL,1736650.0,1207150.0
"2024-01-08",DJAKH,IGS,IGS / KHAT,5079604.0,2997945.0
"2024-01-08",DJAKH,ISS,Impôt Spécial de Solidarité,507860.0,344366.0
"2024-01-08",DJAKH,PAT,Patente Khat,1736650.0,1177525.0
"2024-01-08",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,7988590.0,5416615.0
"2024-01-08",DJAKH,TVA,Taxe sur la Valeur Ajoutée,4272159.0,2889897.0
"2024-01-08",DJBAP,AIB,Accompte impôt Bénéfice,7560.0,7560.0
"2024-01-08",DJBAP,CUA,Taxe de Contribution de l'UA,140.0,140.0
"2024-01-08",DJBAP,FDT,Frais de Timbre,1000.0,1000.0
"2024-01-08",DJBAP,TIC8,Taxe Intérieur de Consommation à 8%,5600.0,5600.0
"2024-01-08",DJCDF,AMD,Depense,-5000.0,0.0
"2024-01-08",DJCPT,TIC,Recette TIC,1000.0,0.0
"2024-01-08",DJEXO,CBU,Taxe de Contribution Budgétaire,1287921.0,0.0
"2024-01-08",DJEXO,CUA,Taxe de Contribution de l'UA,300146.0,234306.0
"2024-01-08",DJEXO,DAA,Droit d'Accisse Alcool,0.0,0.0
"2024-01-08",DJEXO,DAT,Droit d'Accisse Tabacs,0.0,0.0
"2024-01-08",DJEXO,DJU,Droit D'assises Jus des Fruits,0.0,0.0
"2024-01-08",DJEXO,FDT,Frais de Timbre,44000.0,37000.0
"2024-01-08",DJEXO,RFSH,Redevance Fonds Soutien Handicaps,0.0,0.0
"2024-01-08",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-01-08",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-01-08",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-01-08",DJEXO,TVA,Taxe sur la Valeur Ajoutée,1893153.0,896755.0
"2024-01-08",DJFRZ,CUA,Taxe de Contribution de l'UA,153898.0,211039.0
"2024-01-08",DJFRZ,DAA,Droit d'Accisse Alcool,894150.0,5020050.0
"2024-01-08",DJFRZ,DEM,Droit d'accises Eau Minéral,0.0,243852.0
"2024-01-08",DJFRZ,DLLP,Droits d'assises sur le lait en ,0.0,1815000.0
"2024-01-08",DJFRZ,FDT,Frais de Timbre,66000.0,74000.0
"2024-01-08",DJFRZ,RFSH,Redevance Fonds Soutien Handicaps,11939.0,67028.0
"2024-01-08",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,2078166.0,1228166.0
"2024-01-08",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,3794606.0,6003703.0
"2024-01-08",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,4433685.0,8045307.0
"2024-01-08",DJGAR,CUA,Taxe de Contribution de l'UA,5151.0,5151.0
"2024-01-08",DJGAR,FDT,Frais de Timbre,2000.0,2000.0
"2024-01-08",DJGAR,TIC8,Taxe Intérieur de Consommation à 8%,186075.0,186075.0
"2024-01-08",DJGAR,TVA,Taxe sur la Valeur Ajoutée,25000.0,25000.0
"2024-01-08",DJPRT,CUA,Taxe de Contribution de l'UA,376957.0,395721.0
"2024-01-08",DJPRT,FDT,Frais de Timbre,35000.0,40000.0
"2024-01-08",DJPRT,FDT,Recette FDT,6000.0,0.0
"2024-01-08",DJPRT,RBS,Redevence Bitume Sodium,0.0,4394111.0
"2024-01-08",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,2716307.0,2986471.0
"2024-01-08",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,30651947,33049813
"2024-01-08",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,1196120.0,1238120.0
"2024-01-08",DJPRT,TVA,Taxe sur la Valeur Ajoutée,20875736,21842721
"2024-01-08",DJPTR,CUA,Taxe de Contribution de l'UA,0.0,18596.0
"2024-01-08",DJPTR,DAL,Droit d'Accisse Huiles lubrifiants,0.0,1793132.0
"2024-01-08",DJPTR,FDT,Frais de Timbre,1000.0,22000.0
"2024-01-08",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,0.0,2140801.0
"2024-01-08",DJPTR,TVA,Taxe sur la Valeur Ajoutée,0.0,1324166.0
"2024-01-08",DJREV,CUA,Taxe de Contribution de l'UA,3024.0,0.0
"2024-01-08",DJREV,FDT,Frais de Timbre,2000.0,0.0
"2024-01-08",DJREV,TIC23,Taxe Intérieur Consommation à 23%,347785.0,0.0
"2024-01-08",DJREV,TVA,Taxe sur la Valeur Ajoutée,185989.0,0.0
"2024-01-08",DJTRS,FDT,Frais de Timbre,235000.0,161000.0
"2024-01-08",DJUKB,FDT,Frais de Timbre,20000.0,21000.0
"2024-01-08",DJUKB,FJT,FJSL TRANSIT ALCOOL ET TABAC,2891854.0,2891854.0
"2024-01-08",DJUKB,TTT,Transit Tabacs Terrestre,4337782.0,4337782.0
"2024-01-08",DJZEA,CUA,Taxe de Contribution de l'UA,38766.0,58568.0
"2024-01-08",DJZEA,DAT,Droit d'Accisse Tabacs,14537476,14537476
"2024-01-08",DJZEA,DLLP,Droits d'assises sur le lait en ,0.0,900000.0
"2024-01-08",DJZEA,FDT,Frais de Timbre,27000.0,29000.0
"2024-01-08",DJZEA,TIC23,Taxe Intérieur Consommation à 23%,4458158.0,6735388.0
"2024-01-08",DJZEA,TVA,Taxe sur la Valeur Ajoutée,3837892.0,5145715.0
"2024-01-08",DJZFR,FDT,Frais de Timbre,2000.0,2000.0
"2024-01-09",DIFTZ,CUA,Taxe de Contribution de l'UA,48532.0,74324.0
"2024-01-09",DIFTZ,DAA,Droit d'Accisse Alcool,1703250.0,0.0
"2024-01-09",DIFTZ,FDT,Frais de Timbre,63000.0,67000.0
"2024-01-09",DIFTZ,RFSH,Redevance Fonds Soutien Handicaps,22744.0,0.0
"2024-01-09",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,1062893.0,1933483.0
"2024-01-09",DIFTZ,TIC20,Taxe Intérieur Consommation à 20%,144900.0,144900.0
"2024-01-09",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,2013608.0,1095257.0
"2024-01-09",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,2919233.0,4033750.0
"2024-01-09",DJAFR,AIB,Accompte impôt Bénéfice,21374.0,21374.0
"2024-01-09",DJAFR,CUA,Taxe de Contribution de l'UA,27918.0,33393.0
"2024-01-09",DJAFR,FDT,Frais de Timbre,25000.0,30000.0
"2024-01-09",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,1044390.0,1220225.0
"2024-01-09",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,620979.0,307230.0
"2024-01-09",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,20163.0,194470.0
"2024-01-09",DJAFR,TVA,Taxe sur la Valeur Ajoutée,1537479.0,1579610.0
"2024-01-09",DJAKH,CCD,Frais Chambre de Commerce,40069.0,31755.0
"2024-01-09",DJAKH,CUA,Taxe de Contribution de l'UA,58718.0,47820.0
"2024-01-09",DJAKH,DAK,Droit d'Accisse Khat,16058523,11318694
"2024-01-09",DJAKH,FDT,Frais de Timbre,187000.0,135000.0
"2024-01-09",DJAKH,FJS,FJSL,1467950.0,1195500.0
"2024-01-09",DJAKH,IGS,IGS / KHAT,4293685.0,2983767.0
"2024-01-09",DJAKH,ISS,Impôt Spécial de Solidarité,429293.0,343346.0
"2024-01-09",DJAKH,PAT,Patente Khat,1467950.0,1174025.0
"2024-01-09",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,6752570.0,5400515.0
"2024-01-09",DJAKH,TVA,Taxe sur la Valeur Ajoutée,3611157.0,2883162.0
"2024-01-09",DJBAP,CUA,Taxe de Contribution de l'UA,3058.0,3058.0
"2024-01-09",DJBAP,FDT,Frais de Timbre,4000.0,4000.0
"2024-01-09",DJBAP,TIC10,Taxe Intérieur Consommation à 10%,27000.0,27000.0
"2024-01-09",DJBAP,TIC23,Taxe Intérieur Consommation à 23%,25760.0,25760.0
"2024-01-09",DJBAP,TVA,Taxe sur la Valeur Ajoutée,158176.0,158176.0
"2024-01-09",DJCFZ,AMD,Depense,-5000.0,0.0
"2024-01-09",DJEXO,AIB,Accompte impôt Bénéfice,0.0,0.0
"2024-01-09",DJEXO,CUA,Taxe de Contribution de l'UA,27178.0,71213.0
"2024-01-09",DJEXO,DAA,Droit d'Accisse Alcool,0.0,0.0
"2024-01-09",DJEXO,FDT,Frais de Timbre,19000.0,20000.0
"2024-01-09",DJEXO,RFSH,Redevance Fonds Soutien Handicaps,0.0,0.0
"2024-01-09",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-01-09",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-01-09",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-01-09",DJEXO,TVA,Taxe sur la Valeur Ajoutée,534415.0,110439.0
"2024-01-09",DJFRZ,CUA,Taxe de Contribution de l'UA,283585.0,207034.0
"2024-01-09",DJFRZ,DAA,Droit d'Accisse Alcool,4125900.0,576516.0
"2024-01-09",DJFRZ,DEM,Droit d'accises Eau Minéral,243852.0,0.0
"2024-01-09",DJFRZ,DLLP,Droits d'assises sur le lait en ,1815000.0,0.0
"2024-01-09",DJFRZ,FDT,Frais de Timbre,90000.0,95000.0
"2024-01-09",DJFRZ,RFSH,Redevance Fonds Soutien Handicaps,55089.0,7698.0
"2024-01-09",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,367542.0,367542.0
"2024-01-09",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,3546633.0,1060391.0
"2024-01-09",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,5666207.0,1029024.0
"2024-01-09",DJPRT,CUA,Taxe de Contribution de l'UA,416576.0,457283.0
"2024-01-09",DJPRT,DLLP,Droits d'assises sur le lait en ,29379000,29379000
"2024-01-09",DJPRT,FDT,Frais de Timbre,29000.0,31000.0
"2024-01-09",DJPRT,FDT,Recette FDT,9000.0,0.0
"2024-01-09",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,2558215.0,2731436.0
"2024-01-09",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,31600395,31058169
"2024-01-09",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,2536827.0,2536827.0
"2024-01-09",DJPRT,TVA,Taxe sur la Valeur Ajoutée,24012025,26010541
"2024-01-09",DJPTR,ALG,Ajustement Légale du Gasoil,0.0,-27065124
"2024-01-09",DJPTR,ALP,Ajustement Légal du Pétrol,0.0,-2563658.0
"2024-01-09",DJPTR,ALS,Ajustement Légal du Super,0.0,5332672.0
"2024-01-09",DJPTR,CUA,Taxe de Contribution de l'UA,0.0,422265.0
"2024-01-09",DJPTR,DAG,Droit d'accise sur le gasoil,0.0,7116051.0
"2024-01-09",DJPTR,DAL,Droit d'Accisse Huiles lubrifiants,0.0,1500811.0
"2024-01-09",DJPTR,DAS,Droit d'accises sur le Super,0.0,10427571
"2024-01-09",DJPTR,DPL,Droit d'accise du Petrol Lampant,0.0,0.0
"2024-01-09",DJPTR,FDT,Frais de Timbre,0.0,25000.0
"2024-01-09",DJPTR,RJT,Redevance jet,0.0,5191790.0
"2024-01-09",DJPTR,RLG,Redevance Légale su Gasoil,0.0,22424613
"2024-01-09",DJPTR,RLP,Redevance Légale du Pétrol,0.0,252364.0
"2024-01-09",DJPTR,RLS,Redevance Légale du Super,0.0,6864477.0
"2024-01-09",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,0.0,46310449
"2024-01-09",DJPTR,TVA,Taxe sur la Valeur Ajoutée,0.0,27308850
"2024-01-09",DJREV,FDT,Frais de Timbre,1000.0,2000.0
"2024-01-09",DJTRS,FDT,Frais de Timbre,190000.0,176000.0
"2024-01-09",DJUKB,FDT,Frais de Timbre,22000.0,19000.0
"2024-01-09",DJZEA,CUA,Taxe de Contribution de l'UA,2058.0,2058.0
"2024-01-09",DJZEA,FDT,Frais de Timbre,27000.0,25000.0
"2024-01-09",DJZEA,TIC23,Taxe Intérieur Consommation à 23%,236670.0,236670.0
"2024-01-09",DJZEA,TVA,Taxe sur la Valeur Ajoutée,126566.0,126566.0
"2024-01-09",DJZFR,CUA,Taxe de Contribution de l'UA,261615.0,292240.0
"2024-01-09",DJZFR,DAA,Droit d'Accisse Alcool,0.0,3002664.0
"2024-01-09",DJZFR,FDT,Frais de Timbre,6000.0,13000.0
"2024-01-09",DJZFR,RFSH,Redevance Fonds Soutien Handicaps,0.0,40093.0
"2024-01-09",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,121415.0,593703.0
"2024-01-09",DJZFR,TIC23,Taxe Intérieur Consommation à 23%,0.0,460406.0
"2024-01-09",DJZFR,TIC8,Taxe Intérieur de Consommation à 8%,0.0,687200.0
"2024-01-09",DJZFR,TVA,Taxe sur la Valeur Ajoutée,133556.0,1199553.0
"2024-01-10",DIFTZ,CUA,Taxe de Contribution de l'UA,58545.0,54217.0
"2024-01-10",DIFTZ,DAA,Droit d'Accisse Alcool,1305995.0,0.0
"2024-01-10",DIFTZ,FDT,Frais de Timbre,63000.0,55000.0
"2024-01-10",DIFTZ,RFSH,Redevance Fonds Soutien Handicaps,17439.0,0.0
"2024-01-10",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,1049483.0,376123.0
"2024-01-10",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,883882.0,1134040.0
"2024-01-10",DIFTZ,TIC8,Taxe Intérieur de Consommation à 8%,540465.0,1473738.0
"2024-01-10",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,2576022.0,1020196.0
"2024-01-10",DJAFR,CUA,Taxe de Contribution de l'UA,66639.0,4981.0
"2024-01-10",DJAFR,DAP,Droit d'Accisse Parfums,7500.0,0.0
"2024-01-10",DJAFR,DYA,Droit d'assises sur les yaourts,340100.0,0.0
"2024-01-10",DJAFR,FDT,Frais de Timbre,45000.0,30000.0
"2024-01-10",DJAFR,PAL,Droit d'Assises sur les Pattes,3880.0,0.0
"2024-01-10",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,2166060.0,30510.0
"2024-01-10",DJAFR,TIC20,Taxe Intérieur Consommation à 20%,47265.0,0.0
"2024-01-10",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,1589479.0,367461.0
"2024-01-10",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-01-10",DJAFR,TVA,Taxe sur la Valeur Ajoutée,3748357.0,289159.0
"2024-01-10",DJAKH,CCD,Frais Chambre de Commerce,11396.0,30843.0
"2024-01-10",DJAKH,CUA,Taxe de Contribution de l'UA,16696.0,47030.0
"2024-01-10",DJAKH,DAK,Droit d'Accisse Khat,4566087.0,11104825
"2024-01-10",DJAKH,FDT,Frais de Timbre,92000.0,134000.0
"2024-01-10",DJAKH,FJS,FJSL,417400.0,1175750.0
"2024-01-10",DJAKH,IGS,IGS / KHAT,1220857.0,2918841.0
"2024-01-10",DJAKH,ISS,Impôt Spécial de Solidarité,122051.0,334974.0
"2024-01-10",DJAKH,PAT,Patente Khat,417400.0,1145400.0
"2024-01-10",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,1920040.0,5268840.0
"2024-01-10",DJAKH,TVA,Taxe sur la Valeur Ajoutée,1026804.0,2810703.0
"2024-01-10",DJCDF,AMD,Depense,-5000.0,0.0
"2024-01-10",DJEXO,AIB,Accompte impôt Bénéfice,0.0,0.0
"2024-01-10",DJEXO,CBU,Taxe de Contribution Budgétaire,78875.0,725828.0
"2024-01-10",DJEXO,CUA,Taxe de Contribution de l'UA,110334.0,123627.0
"2024-01-10",DJEXO,DAA,Droit d'Accisse Alcool,0.0,0.0
"2024-01-10",DJEXO,DAL,Droit d'Accisse Huiles lubrifiants,0.0,0.0
"2024-01-10",DJEXO,FDT,Frais de Timbre,15000.0,25000.0
"2024-01-10",DJEXO,RFSH,Redevance Fonds Soutien Handicaps,0.0,0.0
"2024-01-10",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-01-10",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-01-10",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-01-10",DJEXO,TVA,Taxe sur la Valeur Ajoutée,720454.0,2976592.0
"2024-01-10",DJFRZ,CUA,Taxe de Contribution de l'UA,108592.0,113071.0
"2024-01-10",DJFRZ,DAA,Droit d'Accisse Alcool,5050200.0,5050200.0
"2024-01-10",DJFRZ,DLLP,Droits d'assises sur le lait en ,523500.0,523500.0
"2024-01-10",DJFRZ,FDT,Frais de Timbre,121000.0,109000.0
"2024-01-10",DJFRZ,RFSH,Redevance Fonds Soutien Handicaps,67437.0,67437.0
"2024-01-10",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,2654498.0,2916323.0
"2024-01-10",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,1431221.0,1344154.0
"2024-01-10",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,6395867.0,6637312.0
"2024-01-10",DJGAR,CUA,Taxe de Contribution de l'UA,0.0,2000.0
"2024-01-10",DJGAR,FDT,Frais de Timbre,0.0,4000.0
"2024-01-10",DJGAR,TVA,Taxe sur la Valeur Ajoutée,0.0,100000.0
"2024-01-10",DJPRT,AMT,Amendes Trésor,250000.0,0.0
"2024-01-10",DJPRT,CUA,Taxe de Contribution de l'UA,186554.0,142010.0
"2024-01-10",DJPRT,DEG,Droit d'assise eau gazeuse,266112.0,266112.0
"2024-01-10",DJPRT,FDT,Frais de Timbre,27000.0,23000.0
"2024-01-10",DJPRT,FDT,Recette FDT,12000.0,0.0
"2024-01-10",DJPRT,RBS,Redevence Bitume Sodium,0.0,5492639.0
"2024-01-10",DJPRT,RFSH,Redevance Fonds Soutien Handicaps,9267.0,9267.0
"2024-01-10",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,1672300.0,1972665.0
"2024-01-10",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,6439581.0,6445561.0
"2024-01-10",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,443230.0,401230.0
"2024-01-10",DJPRT,TVA,Taxe sur la Valeur Ajoutée,9611692.0,7467514.0
"2024-01-10",DJPTR,CUA,Taxe de Contribution de l'UA,0.0,4090.0
"2024-01-10",DJPTR,DAL,Droit d'Accisse Huiles lubrifiants,0.0,173126.0
"2024-01-10",DJPTR,FDT,Frais de Timbre,0.0,3000.0
"2024-01-10",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,0.0,470709.0
"2024-01-10",DJPTR,TVA,Taxe sur la Valeur Ajoutée,0.0,269037.0
"2024-01-10",DJREV,FDT,Frais de Timbre,1000.0,1000.0
"2024-01-10",DJTRS,FDT,Frais de Timbre,147000.0,174000.0
"2024-01-10",DJUKB,FDT,Frais de Timbre,13000.0,14000.0
"2024-01-10",DJZEA,AIB,Accompte impôt Bénéfice,0.0,427306.0
"2024-01-10",DJZEA,CUA,Taxe de Contribution de l'UA,0.0,7745.0
"2024-01-10",DJZEA,FDT,Frais de Timbre,29000.0,30000.0
"2024-01-10",DJZEA,TIC10,Taxe Intérieur Consommation à 10%,0.0,13900.0
"2024-01-10",DJZEA,TIC23,Taxe Intérieur Consommation à 23%,0.0,385925.0
"2024-01-10",DJZEA,TVA,Taxe sur la Valeur Ajoutée,0.0,427303.0
"2024-01-10",DJZFR,CUA,Taxe de Contribution de l'UA,13005.0,29729.0
"2024-01-10",DJZFR,FDT,Frais de Timbre,10000.0,11000.0
"2024-01-10",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,650306.0,1486554.0
"2024-01-10",DJZFR,TVA,Taxe sur la Valeur Ajoutée,715336.0,1635208.0
"2024-01-11",DIFTZ,ATB,Alcool Transit Boutre,0.0,101740.0
"2024-01-11",DIFTZ,CUA,Taxe de Contribution de l'UA,72530.0,48936.0
"2024-01-11",DIFTZ,DAA,Droit d'Accisse Alcool,396050.0,0.0
"2024-01-11",DIFTZ,FDT,Frais de Timbre,92000.0,94000.0
"2024-01-11",DIFTZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,0.0,101740.0
"2024-01-11",DIFTZ,RFSH,Redevance Fonds Soutien Handicaps,5288.0,0.0
"2024-01-11",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,0.0,15872.0
